Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Representative_document,Date,DateTime
"We should maximally propagate every possible conspiracy theory until the trial ends. Public confusion obfuscates the actual events, might help Luigi go free.",3,3_hero_shooter_go_guy,"['hero', 'shooter', 'go', 'guy', 'man', 'eric', 'let', 'definitely', 'right', 'lot']","['I have a theory. \nLuigi is NOT the killer but a madly smart person. \nSaw the news. Knew he looked passable as the killer. Set up all these things to convince someone he was. Got arrested and is about to be found innocent based on the grounds of not enough evidence.\nSues NYPD. Win', ""honestly been thinking about this and the fact that even if he did turn himself in to prove luigi innocent it wouldn't do anything bc it's not like the cops would admit that they were wrong or that they deliberately framed him like lol"", 'He is innocent $luigi']",hero - shooter - go - guy - man - eric - let - definitely - right - lot,False,12/14/2024 3:34,12/14/2024 3:34
"Precisely. Protect the Briana's and encourage the Luigi's, but know this: until we have a dozen Luigi's, every Briana will be at risk. We must make the lives of the rich untenable if the poor are to see a better day.",7,7_freeluigimangione_xluigi_suddenly_attention,"['freeluigimangione', 'xluigi', 'suddenly', 'attention', 'guy', 'man', 'lives', 'briana', 'says', 'epstein']","['$luigi free', 'Free $Luigi', 'FREE HIM']",freeluigimangione - xluigi - suddenly - attention - guy - man - lives - briana - says - epstein,False,12/14/2024 3:15,12/14/2024 3:15
"So this think tank just happened to conduct their first ever poll on Luigi Mangione & the Brian Thompson assassination? They’ve only been on Twitter for a year and change? Registered their web domain yesterday? And conveniently found that 61% disapprove of Luigi’s actions?

Huh",4,4_hero_right_gets_man,"['hero', 'right', 'gets', 'man', 'fuck', 'giving', 'stalin', 'care', 'let', 'first']","[""Luigi allegedly killed a scapegoat for deadly socialized medicine. Luigi didn't try to end the FDA. Socialists won't kill those who imposed Obamacare & other socialized medicine in the USA. They didn't kill the socialists Stalin, Mao, Hitler, Pol Pot, the Kim thugs, etc."", ""Luigi allegedly killed a scapegoat for deadly socialized medicine. Socialists won't kill those who imposed Obamacare & other socialized medicine in the USA. They didn't kill the socialists Stalin, Mao, Hitler, Pol Pot, Ho Chi Minh, the Kim thugs, etc. Socialists kill others."", ""luigi allegedly killed a scapegoat for deadly socialized medicine. Socialists won't kill those who imposed Obamacare & other socialized medicine in the USA. They didn't kill the socialists Stalin, Mao, Hitler, Pol Pot, Ho Chi Minh, the Kim thugs, etc. Socialists kill others.""]",hero - right - gets - man - fuck - giving - stalin - care - let - first,False,12/14/2024 2:24,12/14/2024 2:24
I do not believe a word of this whole case. I think Luigi Mangione is a patsy who is being set up. I do not believe he is the shooter.,9,9_mangioni_hero_alvin_assassin,"['mangioni', 'hero', 'alvin', 'assassin', 'joe', 'freeluigimangione', 'shooter', 'killer', 'best', 'guy']","['🚨Legal fund for Luigi Mangione 🫣\nHe’s dealing with FEDERAL court now.\nPotential death penalty case.', '🚨Legal fund for Luigi Mangione \nHe’s dealing with FEDERAL court now.\nPotential death penalty case.', '🚨Legal fund for Luigi Mangione \nHe’s dealing with FEDERAL court now\n\nPotential death penalty case.']",mangioni - hero - alvin - assassin - joe - freeluigimangione - shooter - killer - best - guy,False,12/14/2024 1:12,12/14/2024 1:12
I feel like this is still a pretty big win for Luigi supporters? I mean it was a cold blooded murder and there is 33% saying hes not a villain lmao. that's a huge win,3,3_hero_shooter_go_guy,"['hero', 'shooter', 'go', 'guy', 'man', 'eric', 'let', 'definitely', 'right', 'lot']","['I have a theory. \nLuigi is NOT the killer but a madly smart person. \nSaw the news. Knew he looked passable as the killer. Set up all these things to convince someone he was. Got arrested and is about to be found innocent based on the grounds of not enough evidence.\nSues NYPD. Win', ""honestly been thinking about this and the fact that even if he did turn himself in to prove luigi innocent it wouldn't do anything bc it's not like the cops would admit that they were wrong or that they deliberately framed him like lol"", 'He is innocent $luigi']",hero - shooter - go - guy - man - eric - let - definitely - right - lot,False,12/14/2024 0:47,12/14/2024 0:47
i have yet to see anyone use “allegedly” when referring to luigi’s supposed crime(s). they are really considering him guilty until proven innocent with no consequences.,3,3_hero_shooter_go_guy,"['hero', 'shooter', 'go', 'guy', 'man', 'eric', 'let', 'definitely', 'right', 'lot']","['I have a theory. \nLuigi is NOT the killer but a madly smart person. \nSaw the news. Knew he looked passable as the killer. Set up all these things to convince someone he was. Got arrested and is about to be found innocent based on the grounds of not enough evidence.\nSues NYPD. Win', ""honestly been thinking about this and the fact that even if he did turn himself in to prove luigi innocent it wouldn't do anything bc it's not like the cops would admit that they were wrong or that they deliberately framed him like lol"", 'He is innocent $luigi']",hero - shooter - go - guy - man - eric - let - definitely - right - lot,False,12/14/2024 0:15,12/14/2024 0:15
"The revolution has begun, thanks Luigi",8,8_luigimangione_luigicoin_luigibook_chillguy,"['luigimangione', 'luigicoin', 'luigibook', 'chillguy', 'hero', 'million', 'already', 'dex', 'next', 'crypto']","['GM❤️\n$luigi is a movement.\nThe next cult. \nBuy the token and support the cause. \n$luigi to flip UnitedHealthcare\n\n#luigimangione\n5XyKkFaJpAmsH4Tf2EFj3S61W3hC5cJhxNZQQ5h1pump', '$luigi is a movement.\nThe next cult. \nBuy the token and support the cause. \n$luigi to flip UnitedHealthcare\n\n#luigimangione\n5XyKkFaJpAmsH4Tf2EFj3S61W3hC5cJhxNZQQ5h1pump', '$luigi is a revolution \nThe next cult. \nBuy the token and support the cause. \n$luigi to flip UnitedHealthcare\n\n#luigimangione\n5XyKkFaJpAmsH4Tf2EFj3S61W3hC5cJhxNZQQ5h1pump']",luigimangione - luigicoin - luigibook - chillguy - hero - million - already - dex - next - crypto,False,12/14/2024 0:07,12/14/2024 0:07
"They genocide all bone surgeons & doctors & hospitals in Gaza while complaining about killed CEOs… “parasites”, to quote Luigi Mangione, CEOs are the real murderers. #FreeLuigi",5,5_mangioni_man_much_hero,"['mangioni', 'man', 'much', 'hero', 'fucking', 'want', 'yet', 'way', 'put', 'case']","['Luigi Mangione charged with #terrorism? Since when is an exploitative, greedy private health insurance company making billions in profit by denying critical healthcare a unit of govt? How’s he a terrorist but mass & presidential shooters are not? \n\nMake this make sense…', 'The US has NO IDEA what a terrorist is, if Luigi Mangione is one 🤡\n\nIf Luigi Mangione is terrorist then private health insurance companies are a unit of government, according to the US definition - which says it ALL\n\nWTF is going on, wonders  🫠', 'Luigi Mangione like many other American people are becoming increasingly tired and agitated with the people that control their lives from politicians to CEOs. \n\nNo one should ever die from curable medical issues, yet people do all the time in America.']",mangioni - man - much - hero - fucking - want - yet - way - put - case,False,12/14/2024 0:02,12/14/2024 0:02
Don't fade on $luigi,8,8_luigimangione_luigicoin_luigibook_chillguy,"['luigimangione', 'luigicoin', 'luigibook', 'chillguy', 'hero', 'million', 'already', 'dex', 'next', 'crypto']","['GM❤️\n$luigi is a movement.\nThe next cult. \nBuy the token and support the cause. \n$luigi to flip UnitedHealthcare\n\n#luigimangione\n5XyKkFaJpAmsH4Tf2EFj3S61W3hC5cJhxNZQQ5h1pump', '$luigi is a movement.\nThe next cult. \nBuy the token and support the cause. \n$luigi to flip UnitedHealthcare\n\n#luigimangione\n5XyKkFaJpAmsH4Tf2EFj3S61W3hC5cJhxNZQQ5h1pump', '$luigi is a revolution \nThe next cult. \nBuy the token and support the cause. \n$luigi to flip UnitedHealthcare\n\n#luigimangione\n5XyKkFaJpAmsH4Tf2EFj3S61W3hC5cJhxNZQQ5h1pump']",luigimangione - luigicoin - luigibook - chillguy - hero - million - already - dex - next - crypto,False,12/13/2024 23:36,12/13/2024 23:36
"everyone talking about drones this things probably a 100m runner in the making 

if Luigi can go 60m I don’t even wanna KNOW what the ceiling on this thing is",8,8_luigimangione_luigicoin_luigibook_chillguy,"['luigimangione', 'luigicoin', 'luigibook', 'chillguy', 'hero', 'million', 'already', 'dex', 'next', 'crypto']","['GM❤️\n$luigi is a movement.\nThe next cult. \nBuy the token and support the cause. \n$luigi to flip UnitedHealthcare\n\n#luigimangione\n5XyKkFaJpAmsH4Tf2EFj3S61W3hC5cJhxNZQQ5h1pump', '$luigi is a movement.\nThe next cult. \nBuy the token and support the cause. \n$luigi to flip UnitedHealthcare\n\n#luigimangione\n5XyKkFaJpAmsH4Tf2EFj3S61W3hC5cJhxNZQQ5h1pump', '$luigi is a revolution \nThe next cult. \nBuy the token and support the cause. \n$luigi to flip UnitedHealthcare\n\n#luigimangione\n5XyKkFaJpAmsH4Tf2EFj3S61W3hC5cJhxNZQQ5h1pump']",luigimangione - luigicoin - luigibook - chillguy - hero - million - already - dex - next - crypto,False,12/13/2024 23:26,12/13/2024 23:26
if you don’t love me at my find luigi obsession do you even love me,2,2_mario_iconic_brothers_remembered,"['mario', 'iconic', 'brothers', 'remembered', 'care', 'god', 'right', 'magione', 'heart', 'best']","[""Very very VERY PROUD of you Luigi. Once again....Helluva job. A true American people soldier and hero. May God provide u peace and mental sanity thru this time. But rest assured....you're a hero in many many hearts. Keep the spirit up. And God bless you. Excellent excellent work!"", 'need luigi to get me next', 'Good morning Luigi 🌷☕️🙋\u200d♀️\nThank you so much 💙🤍\U0001fa77\nHave a great new week 🌷❄️☃️🌲🪵\U0001fa75\U0001fa77💙']",mario - iconic - brothers - remembered - care - god - right - magione - heart - best,False,12/13/2024 23:09,12/13/2024 23:09
"briana boston (&plausibly luigi) is being used as an example by the US justice system to attempt to dissuade us from justifiably criticizing and defending ourselves against our predatory economy. they don't want us to take action, don't let them convince you not to.",4,4_hero_right_gets_man,"['hero', 'right', 'gets', 'man', 'fuck', 'giving', 'stalin', 'care', 'let', 'first']","[""Luigi allegedly killed a scapegoat for deadly socialized medicine. Luigi didn't try to end the FDA. Socialists won't kill those who imposed Obamacare & other socialized medicine in the USA. They didn't kill the socialists Stalin, Mao, Hitler, Pol Pot, the Kim thugs, etc."", ""Luigi allegedly killed a scapegoat for deadly socialized medicine. Socialists won't kill those who imposed Obamacare & other socialized medicine in the USA. They didn't kill the socialists Stalin, Mao, Hitler, Pol Pot, Ho Chi Minh, the Kim thugs, etc. Socialists kill others."", ""luigi allegedly killed a scapegoat for deadly socialized medicine. Socialists won't kill those who imposed Obamacare & other socialized medicine in the USA. They didn't kill the socialists Stalin, Mao, Hitler, Pol Pot, Ho Chi Minh, the Kim thugs, etc. Socialists kill others.""]",hero - right - gets - man - fuck - giving - stalin - care - let - first,False,12/13/2024 22:00,12/13/2024 22:00
Bout to find out if Luigi was right,1,1_already_everyone_hero_right,"['already', 'everyone', 'hero', 'right', 'much', 'also', 'man', 'good', 'guy', 'might']","[""It's literally not the same guy.They're so quick to jump on him it's almost as if it had all been a cover story for what really happened.Honestly it looks like a hit job. Luigi didn't do it & it's more than reasonable doubt.Eyebrows don't match, you must acquit!"", 'Wrong, if that guy was the one who did what Luigi did, I’d still think he was based af lol. But as it stands, he set a woman on fire so I think he sucks. And it works the other way: I’d think Luigi sucked if he set a woman alight, but he didn’t.', 'If it’s like that Luigi should of been there, not him']",already - everyone - hero - right - much - also - man - good - guy - might,False,12/13/2024 21:59,12/13/2024 21:59
"Watch: Inmates Shout ""Free Luigi"" In Wild TV Interview, Video Goes Viral",7,7_freeluigimangione_xluigi_suddenly_attention,"['freeluigimangione', 'xluigi', 'suddenly', 'attention', 'guy', 'man', 'lives', 'briana', 'says', 'epstein']","['$luigi free', 'Free $Luigi', 'FREE HIM']",freeluigimangione - xluigi - suddenly - attention - guy - man - lives - briana - says - epstein,False,12/13/2024 21:30,12/13/2024 21:30
"It's most likely that Luigi isn't the actual killer at this point. Seems like the only solid evidence was planted by the NYPD (gun, fingerprints and manifesto)",3,3_hero_shooter_go_guy,"['hero', 'shooter', 'go', 'guy', 'man', 'eric', 'let', 'definitely', 'right', 'lot']","['I have a theory. \nLuigi is NOT the killer but a madly smart person. \nSaw the news. Knew he looked passable as the killer. Set up all these things to convince someone he was. Got arrested and is about to be found innocent based on the grounds of not enough evidence.\nSues NYPD. Win', ""honestly been thinking about this and the fact that even if he did turn himself in to prove luigi innocent it wouldn't do anything bc it's not like the cops would admit that they were wrong or that they deliberately framed him like lol"", 'He is innocent $luigi']",hero - shooter - go - guy - man - eric - let - definitely - right - lot,False,12/13/2024 20:53,12/13/2024 20:53
"I don't have a clue what CEO Luigi shot in the back of the head, but fucking good",4,4_hero_right_gets_man,"['hero', 'right', 'gets', 'man', 'fuck', 'giving', 'stalin', 'care', 'let', 'first']","[""Luigi allegedly killed a scapegoat for deadly socialized medicine. Luigi didn't try to end the FDA. Socialists won't kill those who imposed Obamacare & other socialized medicine in the USA. They didn't kill the socialists Stalin, Mao, Hitler, Pol Pot, the Kim thugs, etc."", ""Luigi allegedly killed a scapegoat for deadly socialized medicine. Socialists won't kill those who imposed Obamacare & other socialized medicine in the USA. They didn't kill the socialists Stalin, Mao, Hitler, Pol Pot, Ho Chi Minh, the Kim thugs, etc. Socialists kill others."", ""luigi allegedly killed a scapegoat for deadly socialized medicine. Socialists won't kill those who imposed Obamacare & other socialized medicine in the USA. They didn't kill the socialists Stalin, Mao, Hitler, Pol Pot, Ho Chi Minh, the Kim thugs, etc. Socialists kill others.""]",hero - right - gets - man - fuck - giving - stalin - care - let - first,False,12/13/2024 20:41,12/13/2024 20:41
Legal fund for Luigi Mangione set up - make it a good Friday!,9,9_mangioni_hero_alvin_assassin,"['mangioni', 'hero', 'alvin', 'assassin', 'joe', 'freeluigimangione', 'shooter', 'killer', 'best', 'guy']","['🚨Legal fund for Luigi Mangione 🫣\nHe’s dealing with FEDERAL court now.\nPotential death penalty case.', '🚨Legal fund for Luigi Mangione \nHe’s dealing with FEDERAL court now.\nPotential death penalty case.', '🚨Legal fund for Luigi Mangione \nHe’s dealing with FEDERAL court now\n\nPotential death penalty case.']",mangioni - hero - alvin - assassin - joe - freeluigimangione - shooter - killer - best - guy,False,12/13/2024 20:27,12/13/2024 20:27
$luigi free,7,7_freeluigimangione_xluigi_suddenly_attention,"['freeluigimangione', 'xluigi', 'suddenly', 'attention', 'guy', 'man', 'lives', 'briana', 'says', 'epstein']","['$luigi free', 'Free $Luigi', 'FREE HIM']",freeluigimangione - xluigi - suddenly - attention - guy - man - lives - briana - says - epstein,True,12/13/2024 20:22,12/13/2024 20:22
"The corporate media is trying so hard to divide us and paint Luigi in a bad light and everything they do just makes the movement grow exponentially. Keep the billionaires, the oligarchs, the elites and ceos SCARED. Its working. #FreeLuigi #FreeLuigiMangione #RevolutionNow",4,4_hero_right_gets_man,"['hero', 'right', 'gets', 'man', 'fuck', 'giving', 'stalin', 'care', 'let', 'first']","[""Luigi allegedly killed a scapegoat for deadly socialized medicine. Luigi didn't try to end the FDA. Socialists won't kill those who imposed Obamacare & other socialized medicine in the USA. They didn't kill the socialists Stalin, Mao, Hitler, Pol Pot, the Kim thugs, etc."", ""Luigi allegedly killed a scapegoat for deadly socialized medicine. Socialists won't kill those who imposed Obamacare & other socialized medicine in the USA. They didn't kill the socialists Stalin, Mao, Hitler, Pol Pot, Ho Chi Minh, the Kim thugs, etc. Socialists kill others."", ""luigi allegedly killed a scapegoat for deadly socialized medicine. Socialists won't kill those who imposed Obamacare & other socialized medicine in the USA. They didn't kill the socialists Stalin, Mao, Hitler, Pol Pot, Ho Chi Minh, the Kim thugs, etc. Socialists kill others.""]",hero - right - gets - man - fuck - giving - stalin - care - let - first,False,12/13/2024 20:01,12/13/2024 20:01
$LUIGI doing the lords work. Aint nothing but a thang,2,2_mario_iconic_brothers_remembered,"['mario', 'iconic', 'brothers', 'remembered', 'care', 'god', 'right', 'magione', 'heart', 'best']","[""Very very VERY PROUD of you Luigi. Once again....Helluva job. A true American people soldier and hero. May God provide u peace and mental sanity thru this time. But rest assured....you're a hero in many many hearts. Keep the spirit up. And God bless you. Excellent excellent work!"", 'need luigi to get me next', 'Good morning Luigi 🌷☕️🙋\u200d♀️\nThank you so much 💙🤍\U0001fa77\nHave a great new week 🌷❄️☃️🌲🪵\U0001fa75\U0001fa77💙']",mario - iconic - brothers - remembered - care - god - right - magione - heart - best,False,12/13/2024 19:54,12/13/2024 19:54
"Luigi Mangione is a hero. You're a wrinkled old bag.
#BoycottMcdonalds",0,0_luigimangione_luigimangioni_luigicrave_italian,"['luigimangione', 'luigimangioni', 'luigicrave', 'italian', 'hero', 'already', 'god', 'face', 'man', 'hope']","['Luigi Mangione had about 24 women at his arraignment in support of him, they sat in the public seats of the courtroom today\n\n""The high-profile defendant appeared to not have family in the courtroom. But about two dozen women, who waited in line in the frigid cold for public seats…', 'Luigi Mangione arrives at New York State Supreme Court in New York.\n\n #LuigiMangione #FreeLuigi #FreeLuigiMangione \n#Christmas2024 #Christmas', 'FREE MANGIONE!!! OUR HERO!!!😍😍😍😍😍😍😍😍😍😍😍😍']",luigimangione - luigimangioni - luigicrave - italian - hero - already - god - face - man - hope,False,12/13/2024 19:43,12/13/2024 19:43
"Glad I settled on the only correct position on Luigi: He didn't do it and its the states job to prove he did. 
I'm not going to lie and pretend we know who killed the CEO",4,4_hero_right_gets_man,"['hero', 'right', 'gets', 'man', 'fuck', 'giving', 'stalin', 'care', 'let', 'first']","[""Luigi allegedly killed a scapegoat for deadly socialized medicine. Luigi didn't try to end the FDA. Socialists won't kill those who imposed Obamacare & other socialized medicine in the USA. They didn't kill the socialists Stalin, Mao, Hitler, Pol Pot, the Kim thugs, etc."", ""Luigi allegedly killed a scapegoat for deadly socialized medicine. Socialists won't kill those who imposed Obamacare & other socialized medicine in the USA. They didn't kill the socialists Stalin, Mao, Hitler, Pol Pot, Ho Chi Minh, the Kim thugs, etc. Socialists kill others."", ""luigi allegedly killed a scapegoat for deadly socialized medicine. Socialists won't kill those who imposed Obamacare & other socialized medicine in the USA. They didn't kill the socialists Stalin, Mao, Hitler, Pol Pot, Ho Chi Minh, the Kim thugs, etc. Socialists kill others.""]",hero - right - gets - man - fuck - giving - stalin - care - let - first,False,12/13/2024 19:39,12/13/2024 19:39
"It matters because Mangione is getting positive public attention and feedback, and that’s all the intersectional Wokestra Nostra care about. 

They’re pissed it’s not them being celebrated for painting Free Hong Kong murals",0,0_luigimangione_luigimangioni_luigicrave_italian,"['luigimangione', 'luigimangioni', 'luigicrave', 'italian', 'hero', 'already', 'god', 'face', 'man', 'hope']","['Luigi Mangione had about 24 women at his arraignment in support of him, they sat in the public seats of the courtroom today\n\n""The high-profile defendant appeared to not have family in the courtroom. But about two dozen women, who waited in line in the frigid cold for public seats…', 'Luigi Mangione arrives at New York State Supreme Court in New York.\n\n #LuigiMangione #FreeLuigi #FreeLuigiMangione \n#Christmas2024 #Christmas', 'FREE MANGIONE!!! OUR HERO!!!😍😍😍😍😍😍😍😍😍😍😍😍']",luigimangione - luigimangioni - luigicrave - italian - hero - already - god - face - man - hope,False,12/13/2024 19:34,12/13/2024 19:34
Don’t be Patriot McMagapants when you can be Luigi Mangione…,0,0_luigimangione_luigimangioni_luigicrave_italian,"['luigimangione', 'luigimangioni', 'luigicrave', 'italian', 'hero', 'already', 'god', 'face', 'man', 'hope']","['Luigi Mangione had about 24 women at his arraignment in support of him, they sat in the public seats of the courtroom today\n\n""The high-profile defendant appeared to not have family in the courtroom. But about two dozen women, who waited in line in the frigid cold for public seats…', 'Luigi Mangione arrives at New York State Supreme Court in New York.\n\n #LuigiMangione #FreeLuigi #FreeLuigiMangione \n#Christmas2024 #Christmas', 'FREE MANGIONE!!! OUR HERO!!!😍😍😍😍😍😍😍😍😍😍😍😍']",luigimangione - luigimangioni - luigicrave - italian - hero - already - god - face - man - hope,False,12/13/2024 19:33,12/13/2024 19:33
"My creation $LuigiEscap (Luigi Mangione's Great Escape meme coin)
ca : 3xN7gCuWCb9X17yrMB8WhCJa4WhfBeeCdZrWFcc6pump

Just achieve King of the Hill status

1000 X plus potential

WATCHOUT for the cooking…… graduation is imminent !",0,0_luigimangione_luigimangioni_luigicrave_italian,"['luigimangione', 'luigimangioni', 'luigicrave', 'italian', 'hero', 'already', 'god', 'face', 'man', 'hope']","['Luigi Mangione had about 24 women at his arraignment in support of him, they sat in the public seats of the courtroom today\n\n""The high-profile defendant appeared to not have family in the courtroom. But about two dozen women, who waited in line in the frigid cold for public seats…', 'Luigi Mangione arrives at New York State Supreme Court in New York.\n\n #LuigiMangione #FreeLuigi #FreeLuigiMangione \n#Christmas2024 #Christmas', 'FREE MANGIONE!!! OUR HERO!!!😍😍😍😍😍😍😍😍😍😍😍😍']",luigimangione - luigimangioni - luigicrave - italian - hero - already - god - face - man - hope,False,12/13/2024 19:13,12/13/2024 19:13
"Luigi Mangione why do you have to sacrifice yourself over people who choose deliberately to be blind deaf and submisive upon their condition. The ones who didn't are likely those who suffer it personaly.
Saving humans from their fate is a lost cause, ask Jesus.",0,0_luigimangione_luigimangioni_luigicrave_italian,"['luigimangione', 'luigimangioni', 'luigicrave', 'italian', 'hero', 'already', 'god', 'face', 'man', 'hope']","['Luigi Mangione had about 24 women at his arraignment in support of him, they sat in the public seats of the courtroom today\n\n""The high-profile defendant appeared to not have family in the courtroom. But about two dozen women, who waited in line in the frigid cold for public seats…', 'Luigi Mangione arrives at New York State Supreme Court in New York.\n\n #LuigiMangione #FreeLuigi #FreeLuigiMangione \n#Christmas2024 #Christmas', 'FREE MANGIONE!!! OUR HERO!!!😍😍😍😍😍😍😍😍😍😍😍😍']",luigimangione - luigimangioni - luigicrave - italian - hero - already - god - face - man - hope,False,12/13/2024 19:02,12/13/2024 19:02
Revolutionary Luigi forever ❤️,8,8_luigimangione_luigicoin_luigibook_chillguy,"['luigimangione', 'luigicoin', 'luigibook', 'chillguy', 'hero', 'million', 'already', 'dex', 'next', 'crypto']","['GM❤️\n$luigi is a movement.\nThe next cult. \nBuy the token and support the cause. \n$luigi to flip UnitedHealthcare\n\n#luigimangione\n5XyKkFaJpAmsH4Tf2EFj3S61W3hC5cJhxNZQQ5h1pump', '$luigi is a movement.\nThe next cult. \nBuy the token and support the cause. \n$luigi to flip UnitedHealthcare\n\n#luigimangione\n5XyKkFaJpAmsH4Tf2EFj3S61W3hC5cJhxNZQQ5h1pump', '$luigi is a revolution \nThe next cult. \nBuy the token and support the cause. \n$luigi to flip UnitedHealthcare\n\n#luigimangione\n5XyKkFaJpAmsH4Tf2EFj3S61W3hC5cJhxNZQQ5h1pump']",luigimangione - luigicoin - luigibook - chillguy - hero - million - already - dex - next - crypto,False,12/13/2024 18:26,12/13/2024 18:26
This thing scared them it seems. If this happened they think then there must be a lot of Luigi out there. Smart and educated and flying under the radar. I hope he doesn’t push Plaintair to do even more data crunching to predict who.,3,3_hero_shooter_go_guy,"['hero', 'shooter', 'go', 'guy', 'man', 'eric', 'let', 'definitely', 'right', 'lot']","['I have a theory. \nLuigi is NOT the killer but a madly smart person. \nSaw the news. Knew he looked passable as the killer. Set up all these things to convince someone he was. Got arrested and is about to be found innocent based on the grounds of not enough evidence.\nSues NYPD. Win', ""honestly been thinking about this and the fact that even if he did turn himself in to prove luigi innocent it wouldn't do anything bc it's not like the cops would admit that they were wrong or that they deliberately framed him like lol"", 'He is innocent $luigi']",hero - shooter - go - guy - man - eric - let - definitely - right - lot,False,12/13/2024 17:43,12/13/2024 17:43
"Luigi is a patsy. 

The real assassin is probably chilling in central America or in New Mexico.",3,3_hero_shooter_go_guy,"['hero', 'shooter', 'go', 'guy', 'man', 'eric', 'let', 'definitely', 'right', 'lot']","['I have a theory. \nLuigi is NOT the killer but a madly smart person. \nSaw the news. Knew he looked passable as the killer. Set up all these things to convince someone he was. Got arrested and is about to be found innocent based on the grounds of not enough evidence.\nSues NYPD. Win', ""honestly been thinking about this and the fact that even if he did turn himself in to prove luigi innocent it wouldn't do anything bc it's not like the cops would admit that they were wrong or that they deliberately framed him like lol"", 'He is innocent $luigi']",hero - shooter - go - guy - man - eric - let - definitely - right - lot,False,12/13/2024 17:25,12/13/2024 17:25
$LUIGI is not here to play,2,2_mario_iconic_brothers_remembered,"['mario', 'iconic', 'brothers', 'remembered', 'care', 'god', 'right', 'magione', 'heart', 'best']","[""Very very VERY PROUD of you Luigi. Once again....Helluva job. A true American people soldier and hero. May God provide u peace and mental sanity thru this time. But rest assured....you're a hero in many many hearts. Keep the spirit up. And God bless you. Excellent excellent work!"", 'need luigi to get me next', 'Good morning Luigi 🌷☕️🙋\u200d♀️\nThank you so much 💙🤍\U0001fa77\nHave a great new week 🌷❄️☃️🌲🪵\U0001fa75\U0001fa77💙']",mario - iconic - brothers - remembered - care - god - right - magione - heart - best,False,12/13/2024 17:16,12/13/2024 17:16
"I was hanging out with my bro Luigi, we went for breakfast that morning, everyone at the restaurant saw us btw, Luigi is a great guy, good jokester",1,1_already_everyone_hero_right,"['already', 'everyone', 'hero', 'right', 'much', 'also', 'man', 'good', 'guy', 'might']","[""It's literally not the same guy.They're so quick to jump on him it's almost as if it had all been a cover story for what really happened.Honestly it looks like a hit job. Luigi didn't do it & it's more than reasonable doubt.Eyebrows don't match, you must acquit!"", 'Wrong, if that guy was the one who did what Luigi did, I’d still think he was based af lol. But as it stands, he set a woman on fire so I think he sucks. And it works the other way: I’d think Luigi sucked if he set a woman alight, but he didn’t.', 'If it’s like that Luigi should of been there, not him']",already - everyone - hero - right - much - also - man - good - guy - might,False,12/13/2024 17:11,12/13/2024 17:11
She and Luigi could cuck me honestly,1,1_already_everyone_hero_right,"['already', 'everyone', 'hero', 'right', 'much', 'also', 'man', 'good', 'guy', 'might']","[""It's literally not the same guy.They're so quick to jump on him it's almost as if it had all been a cover story for what really happened.Honestly it looks like a hit job. Luigi didn't do it & it's more than reasonable doubt.Eyebrows don't match, you must acquit!"", 'Wrong, if that guy was the one who did what Luigi did, I’d still think he was based af lol. But as it stands, he set a woman on fire so I think he sucks. And it works the other way: I’d think Luigi sucked if he set a woman alight, but he didn’t.', 'If it’s like that Luigi should of been there, not him']",already - everyone - hero - right - much - also - man - good - guy - might,False,12/13/2024 17:10,12/13/2024 17:10
"This is crap ! So killers Rittenhouse has his go fund me allowed with Daniel Penny ,but Luigi Mangioni is blocked ! Seems we need to boycott these sites or look for alternatives! This is should be illegal!",0,0_luigimangione_luigimangioni_luigicrave_italian,"['luigimangione', 'luigimangioni', 'luigicrave', 'italian', 'hero', 'already', 'god', 'face', 'man', 'hope']","['Luigi Mangione had about 24 women at his arraignment in support of him, they sat in the public seats of the courtroom today\n\n""The high-profile defendant appeared to not have family in the courtroom. But about two dozen women, who waited in line in the frigid cold for public seats…', 'Luigi Mangione arrives at New York State Supreme Court in New York.\n\n #LuigiMangione #FreeLuigi #FreeLuigiMangione \n#Christmas2024 #Christmas', 'FREE MANGIONE!!! OUR HERO!!!😍😍😍😍😍😍😍😍😍😍😍😍']",luigimangione - luigimangioni - luigicrave - italian - hero - already - god - face - man - hope,False,12/13/2024 17:07,12/13/2024 17:07
DDD. Don't be lazy! Be like Luigi.!! 🥰🥰🥰🥰,2,2_mario_iconic_brothers_remembered,"['mario', 'iconic', 'brothers', 'remembered', 'care', 'god', 'right', 'magione', 'heart', 'best']","[""Very very VERY PROUD of you Luigi. Once again....Helluva job. A true American people soldier and hero. May God provide u peace and mental sanity thru this time. But rest assured....you're a hero in many many hearts. Keep the spirit up. And God bless you. Excellent excellent work!"", 'need luigi to get me next', 'Good morning Luigi 🌷☕️🙋\u200d♀️\nThank you so much 💙🤍\U0001fa77\nHave a great new week 🌷❄️☃️🌲🪵\U0001fa75\U0001fa77💙']",mario - iconic - brothers - remembered - care - god - right - magione - heart - best,False,12/13/2024 16:45,12/13/2024 16:45
